player_id,player,orapm,drapm,rapm,ci_low,ci_high,stint_appearances,estimated_minutes,stints_played
1642402,Enrique Freeman,2.389399644970072,1.246543937264823,3.6292523141396584,0.7878270626028638,6.769453744330175,249,165.00480000000002,249
1629675,Naz Reid,1.7354665577186572,1.8993943479182602,3.628169637541683,-1.4730352201104302,9.782714949170911,2101,1346.9472000000094,2101
1641731,Bilal Coulibaly,2.448084639148907,1.160970285393337,3.6023636564470074,-1.3493336395301538,8.601071535109842,2189,1495.1328000000105,2189
1631245,Quenton Jackson,2.36070853834608,1.2437156478829143,3.5977329181337563,-0.9564902005969316,8.168733584890203,422,323.5584000000001,422
1630625,Dalano Banton,3.281808597825874,0.3044655893964327,3.5795829191270694,-3.695743603157718,9.64536214569137,1246,898.1760000000017,1246
1642268,Isaiah Collier,1.8825626785450211,1.6446187359419093,3.5204901463916927,-3.446597054207375,9.835232786226992,1610,1266.115200000004,1610
1630530,Trey Murphy III,1.8809986215625516,1.5696315612933702,3.443938914760685,-0.7381320314475108,8.503035728596748,2028,1473.9360000000088,2028
203935,Marcus Smart,1.552386698158415,1.8697571669992925,3.4154525970624703,-2.1831971026530956,10.162901989583146,876,595.1232000000006,876
1630643,Jay Huff,1.3592835254190634,2.043158350377406,3.3957506077012334,-1.461369728768085,8.439671276401716,1120,611.376000000002,1120
1627827,Dorian Finney-Smith,2.182193110678758,1.182225153133612,3.357726995717134,-1.9490531677887144,8.612553586257274,1866,1200.633600000006,1866
1629048,Goga Bitadze,0.7566518887019541,2.603402542785387,3.353363163392103,-2.289134033727164,8.91469954455785,1139,827.9904000000016,1139
1641842,Ronald Holland II,-0.7011969944147929,3.981038855475629,3.273150592965597,-1.910783998391554,8.507512306488156,1313,855.9552000000012,1313
1631200,Kris Murray,1.479209797521819,1.7507263406781042,3.2232448701046854,-2.3932753284081825,8.158144829232253,1407,931.1232000000027,1407
1629646,Charles Bassey,3.214286662718678,-0.1352900549300594,3.072305339693384,-0.3220444043984088,6.919503642306261,557,304.9056000000005,557
1642345,Oso Ighodaro,1.8198268788393832,1.1915563382136105,3.004691948957759,-2.621184450080017,8.019876652887161,1290,856.8960000000023,1290
1630692,Jordan Goodwin,2.964598793508496,0.038984173697525576,2.9968916991107815,-2.222517250754439,8.787642781184267,729,468.22080000000085,729
1630598,Aaron Wiggins,-1.7765942592033903,4.7692508603434645,2.9859653330448324,-2.174441159219042,7.932685025722558,1784,1226.784000000005,1784
1642354,KJ Simpson,0.10288037293751255,2.8872330922114116,2.983422197053686,-1.0182945297933907,7.696118034225974,889,572.8128000000014,889
1641794,Dillon Jones,0.6481192472824105,2.3156290390765797,2.9570570182637526,-0.9266702285337525,6.522641105992487,857,552.480000000001,857
1630214,Xavier Tillman,0.1567437511102095,2.7620192922359497,2.912071775250922,-0.9899801077009226,7.052698895051208,305,210.5568000000003,305
1628983,Shai Gilgeous-Alexander,1.2832121666275136,1.6344686799271977,2.910989578459476,-1.2161883227849644,6.851425962396774,3979,2848.0607999998942,3979
1641739,Toumani Camara,0.4755737482346412,2.3521073282215856,2.8209898083609914,-3.468926058392729,7.537570100205352,2676,1886.140800000009,2676
1630578,Alperen Sengun,0.05249050594344101,2.7366098385239166,2.7824090763721205,-2.41616600283567,8.090497468317752,1790,1335.820800000003,1790
202685,Jonas Valančiūnas,2.793179479247186,-0.05915458964737888,2.7273336215045707,-2.581574861936229,9.426246960710836,1462,1022.8416000000033,1462
1626145,Tyus Jones,3.2823568185854755,-0.6012758517210541,2.6743896987691853,-2.5015470677550016,8.668571539226539,1652,1101.7728000000047,1652
1642358,AJ Johnson,1.6659089076580793,0.9952697850130021,2.654487424575846,-1.8238174428698448,8.333815310278927,595,468.6240000000002,595
1628389,Bam Adebayo,4.716422042222062,-2.0626575336083923,2.6470732405184374,-2.8123702679089653,7.627215370549095,1971,1502.8032000000096,1971
1631157,Ryan Rollins,0.7702278650539353,1.7641566450914632,2.527693242050162,-3.044593351315828,7.3485885318816155,1061,740.275200000002,1061
203914,Gary Harris,3.44372617961142,-0.9281590727815623,2.508875838734621,-2.6342101276321226,7.060470009537779,926,559.6992000000015,926
1641725,Trey Alexander,1.0590149216273412,1.4411023454745047,2.4934259990066105,0.04115925629743281,5.65136857804707,157,113.48160000000004,157
1631093,Jaden Ivey,3.279405339387485,-0.8254209657218482,2.447293105570401,-3.439693597223701,7.496240017647857,976,666.3072000000018,976
1641775,Jordan Walsh,1.9987449320017212,0.4325466805571332,2.424600344463618,-2.4198158378426218,7.104290282670882,625,419.4144000000005,625
1630573,Sam Hauser,3.4595004745128843,-1.0283646042674877,2.4244446021501616,-4.6548883860288495,8.926684895296328,1400,1035.4272000000035,1400
